PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
5500_01,Mars,False,D/175/P,55 Cancri e,21.0,False,4027.0,0.0,47.0,83.0,0.0,Gochisho Chmebb,False
5501_01,Earth,False,G/885/S,TRAPPIST-1e,35.0,False,702.0,104.0,5.0,76.0,0.0,Toaro Vollamg,True
5504_01,Earth,False,F/1140/P,TRAPPIST-1e,22.0,False,142.0,1307.0,0.0,0.0,0.0,Notome Proim,False
5506_01,Europa,True,D/166/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Chonokha Steruy,True
5507_01,Mars,False,E/356/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Chisimecha Selpurg,False
5508_01,Earth,False,???,TRAPPIST-1e,50.0,False,0.0,358.0,0.0,620.0,4.0,Egyi Guaslur,False
5509_01,Earth,False,F/1055/S,TRAPPIST-1e,27.0,False,0.0,0.0,800.0,0.0,0.0,Tege Chummull,True
5511_01,Earth,True,G/884/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Chenamu Fevluy,True
5511_02,Earth,False,E/346/P,PSO J318.5-22,25.0,False,39.0,112.5,169.0,20.0,1403.0,Tocho Oittumpurg,False
5512_01,Europa,False,A/67/S,55 Cancri e,31.0,False,0.0,225.0,0.0,301.0,4090.0,Chemou Loiratz,False
5512_02,Europa,False,B/211/S,55 Cancri e,24.5,False,0.0,8162.0,1044.0,699.0,46.0,Tsimedo Unnomiul,True
5514_01,Earth,True,G/889/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Ikhado Golloghur,True
5514_02,Earth,True,G/889/S,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Chenotsi Thirpem,True
5514_03,Earth,False,G/889/S,TRAPPIST-1e,27.0,False,0.0,6.0,0.0,814.0,107.0,Sigato Appetsem,True
5514_04,Earth,False,G/889/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,53.5,Shachich Chullomd,True
5515_01,Earth,False,F/1141/P,TRAPPIST-1e,22.0,False,758.0,0.0,46.0,0.0,0.0,Nashano Chrigur,False
5517_01,Mars,False,E/357/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Yosido Rodunokhur,False
5520_01,Earth,False,G/890/S,TRAPPIST-1e,56.0,False,0.0,4.0,778.0,0.0,0.0,Yonoho Pirr,True
5521_01,Earth,False,F/1058/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,676.0,124.0,Chovotochu Fourpur,False
5522_01,Earth,False,E/358/S,55 Cancri e,42.0,False,31.0,0.0,0.0,635.0,0.0,Chovonoto Konbpull,True
5522_02,Earth,False,F/1059/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,703.0,0.0,Honodo Yomg,True
5523_01,Earth,False,G/885/P,PSO J318.5-22,29.0,False,0.0,0.0,20.0,0.0,402.0,Nirchona Uggur,False
5526_01,Earth,False,F/1061/S,TRAPPIST-1e,23.0,False,0.0,0.0,4.0,145.0,0.0,Sosochovo Varmur,False
5527_01,Earth,False,G/886/P,TRAPPIST-1e,19.0,False,1.0,1.0,0.0,0.0,1755.0,Tochoro Puhrumds,False
5527_02,Earth,True,G/886/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tenacho Lomg,False
5527_03,Earth,True,G/886/P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,Doasha Skheuttnur,False
5527_04,Earth,True,G/886/P,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Choripe Nkmonoro,True
5528_01,Earth,False,F/1143/P,TRAPPIST-1e,18.0,False,0.0,288.0,35.0,0.0,435.0,Ugikha Hefnuastur,False
5529_01,Europa,False,C/174/P,55 Cancri e,39.0,False,5645.0,132.0,0.0,1.0,1814.0,Horo Ualurts,False
5530_01,Mars,False,E/347/P,TRAPPIST-1e,37.0,False,10.0,20.0,868.0,115.0,0.0,Ezovo Furtag,False
5530_02,Mars,True,F/1144/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Fijaecho Bellekch,True
5531_01,Mars,False,F/1145/P,PSO J318.5-22,43.0,False,817.0,0.0,617.0,0.0,0.0,Horigikha Skhilzu,False
5531_02,Mars,True,F/1145/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Hosugovo Nosem,True
5535_01,Earth,False,G/893/S,TRAPPIST-1e,20.0,False,41.0,222.0,0.0,43.0,601.0,Mochome Sonbsem,True
5535_02,Earth,False,G/893/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Iutochu Chufflur,True
5535_03,Earth,False,G/893/S,55 Cancri e,4.0,False,0.0,0.0,0.0,0.0,0.0,Nosoecho Shuo,True
5536_01,Mars,True,F/1062/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sharoa Uslakch,True
5538_01,Mars,True,F/1146/P,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Chatome Norchhon,True
5539_01,Europa,False,B/187/P,TRAPPIST-1e,26.0,False,0.0,1583.0,0.0,232.0,8040.0,Chovogikha Chmullur,False
5540_01,Earth,False,E/360/S,TRAPPIST-1e,21.0,False,39.0,360.0,0.0,116.0,0.0,Oazovo Muowursem,True
5541_01,Mars,True,F/1147/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Sigatoma Hevord,True
5543_01,Europa,True,C/175/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Edocho Brektur,True
5544_01,Mars,False,F/1149/P,TRAPPIST-1e,30.0,True,1565.0,0.0,0.0,0.0,145.0,Toaro Gartmur,False
5545_01,Earth,False,G/894/S,PSO J318.5-22,34.0,False,0.0,0.0,693.0,3.0,77.0,Ashanori Oachnom,True
5545_02,Earth,True,G/894/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Neragikha Pitlur,True
5545_03,Earth,True,G/894/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Mochonete Lovs,True
5546_01,Europa,False,D/176/P,55 Cancri e,28.0,False,550.0,5203.0,0.0,2244.0,1624.0,Hera Chluad,False
5550_01,Earth,False,G/895/S,TRAPPIST-1e,33.0,False,127.0,745.0,9.0,0.0,0.0,Yomoga Hovchams,True
5551_01,Earth,True,G/888/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Sehe Dannekch,True
5552_01,Mars,False,F/1150/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Echanoso Folchumroth,False
5552_02,Mars,True,F/1150/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Mogine Odrel,True
5552_03,Mars,False,F/1150/P,TRAPPIST-1e,60.0,False,51.0,10.0,754.0,1412.0,137.0,Chetechi Skhmeer,False
5555_01,???,False,G/896/S,???,43.0,False,1.0,0.0,213.0,7.0,701.0,Onoyo Vustem,True
5557_01,Earth,True,G/890/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Sosodo Chuys,True
5559_01,Earth,True,G/897/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Chodo Krinb,True
5561_01,Europa,True,A/51/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Gochisho Promdrakch,True
5561_02,Europa,False,A/51/P,TRAPPIST-1e,28.0,False,0.0,175.0,0.0,214.0,7461.0,Hogo Hurrnomm,False
5563_01,Europa,True,C/176/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Sochiropo Bylu,True
5566_01,Europa,False,E/349/P,55 Cancri e,72.0,False,2445.0,3023.0,0.0,704.0,20.0,Chochitono Gromur,False
5568_01,Europa,False,B/188/P,TRAPPIST-1e,49.0,False,0.0,3991.0,298.0,289.0,2740.0,Natsipasha Purgfolch,False
5568_02,Europa,True,B/188/P,55 Cancri e,29.0,True,0.0,0.0,0.0,0.0,0.0,Ehcho Emual,True
5572_01,Mars,True,F/1153/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Yechechovo Huothur,True
5573_01,Earth,False,F/1154/P,55 Cancri e,18.0,False,749.0,0.0,74.0,0.0,0.0,Hagikha Podur,False
5575_02,Mars,True,F/1156/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Turochode Bugg,True
5578_01,Earth,True,G/892/P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,Nacha Kluowur,True
5582_01,Earth,False,G/893/P,TRAPPIST-1e,35.0,False,753.0,335.0,1.0,348.0,0.0,Natsipasha Vamtur,False
5583_01,Europa,False,D/170/S,TRAPPIST-1e,52.0,False,5.0,3514.0,31.0,601.0,13.0,Shapoto Jumchs,True
5585_01,Earth,False,G/894/P,PSO J318.5-22,22.0,False,688.0,5.0,80.0,0.0,0.0,Shanozi Hekh,False
5585_02,Earth,False,F/1158/P,TRAPPIST-1e,34.0,False,245.0,0.0,542.0,0.0,19.0,Echipe Fogom,True
5587_01,Earth,False,F/1159/P,55 Cancri e,22.0,False,654.0,2.0,83.0,0.0,0.0,Natsipasha Stinbf,False
5589_01,Earth,False,F/1160/P,TRAPPIST-1e,26.0,False,0.0,786.0,0.0,11.0,83.0,Soteh Thochu,True
5592_01,Mars,True,F/1161/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Soucha Otchams,True
5594_01,Earth,False,F/1163/P,TRAPPIST-1e,17.0,False,0.0,823.0,0.0,1168.0,14.0,Tochushato Plinumthol,False
5595_01,Earth,False,F/1067/S,TRAPPIST-1e,30.0,False,0.0,1.0,0.0,870.0,0.0,Haroto Tallums,False
5596_01,Europa,False,D/179/P,TRAPPIST-1e,65.0,False,0.0,722.0,302.0,103.0,2659.0,Tomgu Geupul,False
5599_01,Europa,False,E/364/S,55 Cancri e,36.0,False,380.0,686.0,0.0,295.0,1247.0,Ekhado Bobb,False
5601_01,Earth,True,G/904/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Honodo Dikchverth,True
5601_02,Earth,False,G/904/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Nayochu Tvuddlu,True
5601_05,Earth,True,G/904/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Sigatoma Omtemy,True
5602_02,Europa,False,B/190/P,55 Cancri e,18.0,False,0.0,3268.0,0.0,436.0,342.0,Yemoa Deplu,True
5603_01,???,False,E/365/S,TRAPPIST-1e,34.0,False,170.0,1256.0,0.0,3926.0,7121.0,Sosochovo Hamrakhs,False
5606_01,Europa,True,B/213/S,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Mochomasha Chamsuy,True
5608_01,Earth,False,F/1164/P,TRAPPIST-1e,14.0,False,30.0,757.0,115.0,0.0,0.0,Chomugovo Voltem,True
5609_01,Earth,False,G/897/P,TRAPPIST-1e,23.0,False,765.0,5.0,0.0,0.0,0.0,Hemona Voxvualur,False
5610_01,Europa,True,B/214/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Chotsiro Hoslon,True
5611_01,Europa,True,D/171/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Yosihare Hinu,True
5611_02,Europa,False,D/171/S,TRAPPIST-1e,46.0,False,0.0,3477.0,0.0,1.0,5543.0,Tochuikha Stuipum,False
5613_01,Earth,False,F/1072/S,TRAPPIST-1e,32.0,False,125.0,874.0,0.0,180.0,1.0,Egiro Udgu,True
5614_01,Earth,True,G/906/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Chosoa Eldlomd,True
5615_01,Earth,True,G/907/S,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,Techiecho Duoms,True
5618_01,Earth,False,F/1075/S,TRAPPIST-1e,19.0,False,0.0,785.0,0.0,0.0,19.0,Asoyono Groysem,True
5619_01,Earth,True,G/908/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Sue Delom,True
5623_01,Earth,True,G/898/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Yomoganete Dabbur,True
5625_01,Mars,True,E/352/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Chenem Gurwur,False
5625_02,Mars,False,E/352/P,PSO J318.5-22,49.0,False,0.0,0.0,0.0,0.0,0.0,Fichoyono Churmur,False
5625_03,Mars,False,E/352/P,TRAPPIST-1e,15.0,False,890.0,9.0,0.0,1250.0,57.0,Toaro Lovurumz,False
5625_04,Mars,True,E/352/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Ameiyu Volu,True
5625_05,Mars,False,E/352/P,TRAPPIST-1e,22.0,False,804.0,0.0,378.0,0.0,0.0,Chotsinoto Cholpfluaskh,False
5626_01,Earth,True,G/911/S,PSO J318.5-22,23.0,False,0.0,0.0,0.0,0.0,0.0,Chetoro Luusu,True
5627_01,Earth,False,G/899/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Tocho Olusharu,False
5629_01,Earth,True,G/901/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Chiregomu Treem,True
5631_01,Earth,False,F/1166/P,TRAPPIST-1e,20.0,False,47.0,0.0,0.0,0.0,2711.0,Teyedo Solzvudul,False
5637_01,Earth,False,F/1168/P,TRAPPIST-1e,43.0,False,1.0,8.0,0.0,0.0,715.0,Fivo Velf,False
5639_01,Earth,False,G/913/S,TRAPPIST-1e,22.0,False,19.0,9.0,0.0,0.0,594.0,Shamche Rovlamsem,True
5640_01,Europa,True,E/368/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Shakharepua Hogom,True
5642_02,Europa,True,???,55 Cancri e,37.0,False,0.0,0.0,0.0,0.0,0.0,Tochoshato Chmett,True
5643_01,Mars,False,F/1077/S,TRAPPIST-1e,24.0,False,158.0,0.0,1594.0,1.0,0.0,Tochuchovo Esillawom,True
5644_01,Mars,False,F/1169/P,TRAPPIST-1e,28.0,False,1909.0,0.0,0.0,0.0,6.0,Gede Peuskh,False
5645_01,Earth,False,F/1078/S,TRAPPIST-1e,24.0,False,0.0,117.0,2134.0,0.0,0.0,Oecha Ress,True
5646_01,Mars,True,F/1079/S,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Choripe Jelly,True
5647_01,Europa,True,C/178/P,TRAPPIST-1e,35.0,False,0.0,712.5,0.0,0.0,660.0,Ochotsicho Porry,True
5647_02,Europa,False,C/178/P,55 Cancri e,52.0,False,0.0,1425.0,31.0,0.0,1320.0,Mogotsicho Deelam,True
5647_03,Europa,False,C/178/P,TRAPPIST-1e,48.0,False,0.0,1171.5,0.0,2851.0,1478.0,Ate Cholpfluaskh,False
5648_01,Europa,False,C/179/P,55 Cancri e,27.0,False,332.0,918.0,0.0,5.0,4817.0,Tochohono Bohlchu,False
5648_02,Europa,False,C/179/P,55 Cancri e,50.0,False,0.0,103.0,0.0,240.0,8221.0,Sehdo Sanems,False
5650_01,Earth,False,G/902/P,TRAPPIST-1e,24.0,False,56.0,22.0,285.0,1453.0,0.0,Yimechovo Wauth,False
5651_01,Earth,False,G/915/S,PSO J318.5-22,26.0,False,807.0,0.0,0.0,0.0,40.0,Yonozocha Guory,True
5652_01,Earth,False,F/1171/P,TRAPPIST-1e,24.0,False,215.0,0.0,0.0,0.0,350.0,Soja Pooskh,False
5659_01,Earth,False,F/1175/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,880.0,Itogovo Chamagsnomm,False
5661_01,Earth,False,E/355/P,PSO J318.5-22,43.0,False,635.0,53.0,0.0,3.0,0.0,Vochoa Snyth,True
5661_02,Earth,True,G/905/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Isona Poyur,False
5662_01,Earth,True,G/916/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Suchagovo Noddum,True
5662_02,Earth,False,F/1080/S,TRAPPIST-1e,31.0,False,13.0,0.0,0.0,679.0,0.0,Heragesha Uakhul,False
5663_01,Europa,False,A/71/S,TRAPPIST-1e,33.0,False,0.0,1513.0,5.0,63.0,144.0,Ikhado Urmust,True
5667_01,Earth,False,G/906/P,55 Cancri e,21.0,False,0.0,496.0,0.0,3867.0,30.0,Tekhachiro Chrikchul,False
5671_01,Earth,False,G/907/P,TRAPPIST-1e,13.0,False,56.0,1706.0,15.0,0.0,23.0,Yosijare Plinstuam,False
5673_01,Earth,False,F/1083/S,TRAPPIST-1e,29.0,False,286.0,545.0,7.5,0.0,0.0,Shachich Prevm,True
5674_01,Europa,False,B/217/S,TRAPPIST-1e,22.0,False,0.0,11594.0,0.0,10247.0,1.0,Chovopoto Dautrakh,False
5679_01,Earth,True,G/920/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,0.0,0.0,Hoyioto Romd,True
5679_02,Earth,True,G/920/S,55 Cancri e,35.0,False,0.0,0.0,0.0,0.0,0.0,Mochomu Sylwustur,True
5684_01,???,True,B/218/S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Osome Tirmpill,True
5684_02,Europa,True,B/218/S,55 Cancri e,48.0,False,0.0,0.0,0.0,0.0,0.0,Fichisochi Geildamg,True
5685_01,Earth,True,G/910/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Techiecho Druhur,False
5686_01,Mars,False,???,55 Cancri e,44.0,False,2267.0,0.0,107.0,0.0,0.0,Mezoro Chluad,False
5686_02,Mars,False,D/180/P,55 Cancri e,25.0,False,1410.0,123.0,26.0,9.0,812.0,Chinosocho Guhrag,False
5689_01,Earth,False,F/1180/P,TRAPPIST-1e,34.0,False,233.0,0.0,0.0,1054.0,156.0,Yosido Poingortmur,False
5693_01,Earth,False,F/1087/S,TRAPPIST-1e,45.0,False,0.0,0.0,2332.0,84.0,0.0,Tsiteni Rudhuod,True
5695_01,Earth,True,G/922/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Aumora Chaddlu,True
5696_01,Earth,True,G/911/P,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Turojano Boalamg,True
5698_01,Earth,False,F/1088/S,TRAPPIST-1e,14.0,False,0.0,0.0,325.0,247.0,305.0,Tochudo Muinomm,False
5701_01,Mars,True,D/173/S,TRAPPIST-1e,37.5,False,0.0,0.0,0.0,0.0,0.0,Akhare Udlamgtem,True
5702_01,Earth,True,G/912/P,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Cheyono Uost,True
5705_01,Earth,True,G/925/S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Iuniro Ruospukch,True
5706_01,Earth,False,F/1090/S,TRAPPIST-1e,16.0,False,0.0,458.0,725.0,0.0,0.0,Chisemecha Onpresu,True
5707_01,Earth,False,F/1091/S,TRAPPIST-1e,15.0,False,0.0,0.0,973.0,29.0,0.0,Tochoyono Farth,True
5710_01,Earth,False,F/1092/S,TRAPPIST-1e,61.0,False,0.0,166.0,1080.0,0.0,16.0,Megikha Boil,True
5711_01,Earth,False,F/1183/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,692.0,164.0,Tushano Helznomm,False
5712_01,Europa,True,E/371/S,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,Ochoachu Keirt,True
5714_01,Earth,False,G/916/P,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,Chovogakha Roscheb,False
5714_03,Earth,False,G/916/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Shanem Nkkilleigh,True
5716_01,Earth,False,F/1093/S,PSO J318.5-22,29.0,False,0.0,173.0,0.0,0.0,1155.0,Sigatoma Nkpoam,True
5717_01,Earth,False,G/917/P,TRAPPIST-1e,59.0,False,0.0,664.0,0.0,144.0,141.0,Sovonotsi Gruumoll,True
5718_01,Earth,True,G/927/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Oyigoa Folsh,True
5719_01,Earth,False,G/918/P,TRAPPIST-1e,70.0,False,390.0,0.0,0.0,0.0,518.0,Tochanete Stuodnom,True
5719_02,Earth,True,G/918/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Chajanito Hosumchonb,False
5721_01,Europa,True,B/219/S,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Nanosiyo Draffauld,True
5721_02,Europa,False,B/219/S,TRAPPIST-1e,58.0,False,0.0,1975.0,598.0,7.0,3726.0,Tenacho Stumgur,False
5722_01,Earth,False,G/928/S,TRAPPIST-1e,44.0,False,69.0,0.0,17.0,176.0,2105.0,Chonokha Soniul,False
5723_01,Mars,True,E/372/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Yonohoto Raur,False
5724_01,Earth,True,G/919/P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Chipe Shubbord,True
5725_01,Earth,False,F/1094/S,TRAPPIST-1e,24.0,False,156.0,0.0,364.0,489.0,383.0,Chonoto Votts,True
5726_01,Europa,True,B/192/P,55 Cancri e,27.0,False,0.0,0.0,182.0,0.0,0.0,Aunekha Yosnam,True
5727_01,Earth,False,G/920/P,55 Cancri e,28.0,False,0.0,0.0,0.0,711.0,0.0,Shapomino Leras,False
5729_01,Mars,True,F/1186/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,Sorinoro Hirluy,True
5730_01,Earth,False,F/1187/P,TRAPPIST-1e,25.0,False,2029.0,1.0,0.0,0.0,121.0,Nazinocha Ornprastur,False
5732_01,Earth,False,G/921/P,TRAPPIST-1e,20.0,False,0.0,0.0,53.0,2.0,754.0,Acheno Guagur,False
5733_02,Earth,False,F/1188/P,???,28.0,False,0.0,0.0,0.0,1191.0,109.0,Sum Prihm,False
5735_01,Earth,True,E/362/P,TRAPPIST-1e,25.5,False,0.0,0.0,0.0,0.0,0.0,Teyeto Blotts,True
5736_01,Earth,False,F/1189/P,TRAPPIST-1e,23.0,False,1.0,5928.0,1.0,0.0,618.0,Gochisho Skhnulamg,False
5737_01,Europa,False,C/216/S,TRAPPIST-1e,39.0,False,0.0,11856.0,13.0,39.0,3.0,Chotsishacho Korrithurs,True
5738_01,Earth,True,G/929/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Chochitono Egrody,True
5740_01,Europa,False,A/52/P,TRAPPIST-1e,42.0,False,0.0,16.0,0.0,144.0,7492.0,Chojohoro Skhikhordt,False
5740_02,Europa,False,A/52/P,55 Cancri e,32.0,False,70.0,764.0,724.0,547.0,1297.0,Ieyo Chehlur,False
5742_01,Earth,False,F/1096/S,55 Cancri e,50.0,False,57.0,29.0,0.0,0.0,643.0,Tsido Flotur,False
5744_01,Earth,False,G/931/S,TRAPPIST-1e,23.0,False,0.0,37.0,859.0,9.0,1.0,Tochoropu Uodu,True
5746_01,Earth,False,G/932/S,TRAPPIST-1e,19.0,False,0.0,42.0,0.0,5381.0,139.0,Haroto Pluaur,False
5747_01,Earth,False,F/1192/P,TRAPPIST-1e,29.0,False,715.0,47.0,0.0,0.0,0.0,Fichizovo Skhilur,False
5748_01,Europa,False,A/53/P,TRAPPIST-1e,35.0,True,247.0,436.0,459.0,1.0,1984.0,Hagoshachima Pokhnuaur,False
5750_01,Earth,False,E/363/P,TRAPPIST-1e,18.0,False,0.0,625.0,0.0,0.0,356.0,Chiredo Sumft,False
5751_01,Earth,False,G/924/P,PSO J318.5-22,24.0,False,160.0,20.0,39.0,552.0,1.0,Yosihare Numdul,False
5755_01,Earth,False,G/933/S,TRAPPIST-1e,23.0,False,88.0,0.0,586.0,0.0,0.0,Chimenosi Jehomsem,True
5756_01,Earth,False,F/1194/P,TRAPPIST-1e,51.0,False,542.0,0.0,360.0,0.0,0.0,Fichishano Tepaos,False
5756_02,Earth,False,F/1194/P,TRAPPIST-1e,42.0,False,439.0,0.0,0.0,0.0,254.0,Yonoshato Tomgunom,False
5756_05,Earth,True,F/1194/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Chisotsi Epraum,True
5756_06,Earth,False,F/1194/P,PSO J318.5-22,22.0,False,158.0,0.0,476.0,0.0,26.0,Totsiyo Skhrodur,False
5756_07,Earth,False,???,TRAPPIST-1e,25.0,False,12.0,6.0,2817.0,342.0,0.0,Tochosi Chahlur,False
5756_08,Earth,False,F/1194/P,PSO J318.5-22,31.0,False,11.0,0.0,0.0,1912.0,1120.0,Tochopu Farst,False
5757_01,Earth,False,F/1195/P,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,558.0,1.0,Sovoniro Pahlur,False
5758_01,Earth,True,G/934/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Nirosocha Boskeu,True
5761_01,Europa,True,B/220/S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Surazovo Kell,True
5763_01,Earth,False,F/1099/S,TRAPPIST-1e,40.0,False,0.0,0.0,56.0,1.0,642.0,Chatoniro Weagts,False
5765_01,Europa,False,C/181/P,TRAPPIST-1e,42.0,False,0.0,1871.0,0.0,570.0,199.0,Amopo Heewur,False
5767_01,Earth,True,G/936/S,PSO J318.5-22,33.0,False,0.0,0.0,0.0,0.0,0.0,Ochuro Soimdurs,True
5769_01,Europa,True,B/194/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Asepu Fammaneru,True
5769_02,Europa,True,B/194/P,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Edocho Thirlev,True
5771_01,Earth,False,G/937/S,TRAPPIST-1e,47.0,False,0.0,868.0,0.0,4.0,0.0,Hononete Steddort,True
5772_01,Mars,False,F/1197/P,55 Cancri e,23.0,False,610.0,858.0,75.0,1358.0,0.0,Teje Guasslur,False
5773_01,Europa,True,C/217/S,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,Some Greswumer,True
5776_01,Earth,False,F/1102/S,TRAPPIST-1e,21.0,False,0.0,128.0,209.0,4.0,383.0,Shanozocha Skhikhord,False
5777_01,Earth,False,F/1199/P,PSO J318.5-22,46.0,False,559.0,25.0,104.5,22.0,765.0,Chovosocha Lidvag,False
5779_01,Earth,False,G/938/S,TRAPPIST-1e,15.0,False,0.0,706.0,0.0,11.5,0.0,Yositochu Raddull,True
5780_01,Europa,False,B/195/P,TRAPPIST-1e,33.0,False,2233.0,6408.0,0.0,23.0,273.0,Nosema Synemds,True
5780_02,Europa,True,B/195/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Chovonoto Lenox,True
5783_01,Earth,False,F/1201/P,55 Cancri e,43.0,False,0.0,1197.0,0.0,223.0,1.0,Avochiro Ruddy,True
5786_01,Earth,False,G/928/P,PSO J318.5-22,47.0,False,14.0,3.0,0.0,1720.0,0.0,Chotsichovo Pramchurheff,False
5788_01,Mars,False,F/1105/S,TRAPPIST-1e,27.0,False,850.0,0.0,681.0,1.0,0.0,Neranete Pleen,True
5790_01,Europa,False,C/218/S,TRAPPIST-1e,46.0,False,0.0,1068.0,945.0,2587.0,811.0,Mochosote Olprukht,False
5791_01,Earth,False,G/941/S,???,46.0,False,183.0,7.0,637.0,182.0,5.0,Sochedo Nkkollin,True
5793_01,Europa,True,E/375/S,55 Cancri e,59.0,False,0.0,0.0,0.0,0.0,0.0,Mochou Kermur,True
